city,house_type,adjusted_occupancy_rate,adj_airbnb_yroi,rent_yroi,roi_ratio,house_price,annual_airbnb_rent,adj_airbnb_new,annual_rent,service_cost,service_cost_new,local_annual_taxes,price_per_night,buy_eur_m2,rent_eur_m2,house_size,number_airbnb_house,airbnb_yroi_original
Borgetto,3BR_2.5BT,0.29451703219785347,0.40434806685127866,0.09362800565770864,4.31866580956045,74588.5,48340.6,32357.113742417172,8102.400000000001,14647.201799999999,1078.5704580805723,1118.8274999999999,301,707,6.4,105.5,1,0.43672376706864996
San Vito Lo Capo,5BR_6BT,0.4966635557629491,0.06440214802065752,0.08741559345631743,0.7367352376648911,485537,35332,39882.083527764815,49726.56,10705.596,1329.402784258827,7283.054999999999,220,2873,24.52,169,1,0.03571993277546305
Rosolini,3BR_2BT,0.29946336910872606,0.166698892038429,0.13042105263157897,1.2781593820541366,76760,21199.2,14428.145123658422,11162.52,6423.3576,480.93817078861406,1151.3999999999999,132,760,9.21,101,5,0.17749403856175094
Calascibetta,2BR_1BT,0.2703453103126458,0.10266468378533537,0.12401785714285715,0.8278217843022002,34048,6745.2,4144.39360709286,4733.280000000001,2043.7956,138.146453569762,510.71999999999997,42,448,5.19,76,4,0.1230816611842105
Agrigento,1BR_1.5BT,0.31327578161455905,0.14902005216552044,0.065352422907489,2.280252904723501,43130,10278.4,7318.1222585160995,3465.6000000000004,3114.3552,243.93740861720332,646.9499999999999,64,908,6.08,47.5,13,0.15110351959193136
Viagrande,3BR_4BT,0.3532197853476435,1.3826954569756014,0.04535928143712575,30.483186972267383,158984,286349.8,229873.67020531965,9596.16,86763.98939999999,7662.455673510655,2384.7599999999998,1783,1336,6.72,119,2,1.240382998289136
Siracusa,1BR_2.5BT,0.34435370975268315,0.13633318796349622,0.07221998388396454,1.8877488006995684,70116.5,14025.733333333332,10976.848421216362,6115.5599999999995,4249.797199999999,365.8949473738787,1051.7475,87.33333333333333,1241,9.02,56.5,3,0.12442418879056047
Oliveri,4BR_4BT,0.34584694353709755,0.02095460382195682,0.10232696897374702,0.20478085134460428,169695,8030,6311.70671955203,19909.8,2433.09,210.39022398506768,2545.4249999999997,50,1257,12.29,135,1,0.01798217390023277
Cattolica Eraclea,3BR_3BT,0.31084927671488566,0.13196081468546636,0.0360204081632653,3.6635013708713045,97020,20878,14749.798180121325,4950,6326.034,491.65993933737747,1455.3,130,882,3.75,110,1,0.13498934240362812
San Vito Lo Capo,1BR_2BT,0.4966635557629491,0.09408772381474424,0.08741559345631743,1.076326546496089,149396,14935.8,16859.244400373307,15300.48,4525.5473999999995,561.9748133457769,2240.94,93,2873,24.52,52,3,0.054682271279016835
Barcellona Pozzo di Gotto,1BR_1.5BT,0.2915305646290247,0.20957135476218414,0.08242222222222223,2.5426559623343987,32062.5,11242,7448.605926271582,3123.6000000000004,3406.326,248.2868642090527,480.9375,70,675,5.48,47.5,1,0.2293874931773879
Sant'Agata di Militello,1BR_1.5BT,0.321581894540364,0.20183081807579417,0.06780842527582749,2.9764858460404815,47357.5,14534.3,10622.653931404575,3921.6000000000004,4403.8929,354.0884643801525,710.3625,90.5,997,6.88,47.5,2,0.19891346882753527
Castelmola,4BR_4BT,0.3424871675221652,0.8119391981384515,0.11384520884520882,7.131957562152796,164835,181156.8,141008.81661222584,21238.199999999997,54890.51039999999,4700.293887074195,2472.525,1128,1221,13.11,135,1,0.7510162562562562
Mazara del Vallo,4BR_2.5BT,0.30030331311245917,0.1324247723455361,0.17849804941482447,0.7418835823678086,93433.5,20878,14249.392207186187,18079.2,6326.034,474.9797402395396,1401.5025,130,769,12.4,121.5,2,0.14074677176815595
Nicosia,2BR_1.5BT,0.2989034064395707,0.14137803633603913,0.07762599469496023,1.8212718161177768,60697,14454,9818.976901539898,5622.120000000001,4379.562,327.2992300513299,910.4549999999999,90,754,5.82,80.5,1,0.15097917524754106
Augusta,9BR_6BT,0.31616892207186187,0.259824874364934,0.06666134185303514,3.8976844321219435,218787,86563.4,62201.49288380775,17866.44,26228.710199999998,2073.383096126925,3281.805,539,939,6.39,233,1,0.2607690804298244
Castellammare del Golfo,5BR_5BT,0.3974568362109193,0.20746004061093598,0.04201657458563536,4.937576245967049,289600,73779.64,66645.95975268316,16512,22355.230919999998,2221.5319917561055,4344,459.4,1810,8.6,160,5,0.16257047334254143
Alcamo,4BR_5.5BT,0.31392907139524034,0.2458576476679259,0.09713114754098362,2.531192659534764,135877.5,51392,36666.91553896407,15236.100000000002,15571.776,1222.230517965469,2038.1625,320,915,8.55,148.5,2,0.24862145314713624
Milazzo,5BR_4.5BT,0.3511665888940737,0.08566190061546212,0.04563926940639269,1.8769340905238827,204327,26659.6,21277.183621091925,12390.24,8077.858799999999,709.2394540363974,3064.9049999999997,166,1314,6.64,155.5,1,0.07594119328331547
Noto,8BR_9BT,0.38831077928138125,0.3808792488272239,0.06462616822429906,5.893576229141426,417728,193844.2,171072.2553663089,33262.079999999994,58734.7926,5702.408512210297,6265.92,1207,1712,11.36,244,1,0.3084387146660028
Terme Vigliatore,1BR_1BT,0.2992767148856743,0.17189022755855296,0.13666226912928758,1.2577738438978971,32594,9264.6125,6301.551803838078,4943.28,2807.1775875,210.0517267946026,488.90999999999997,57.6875,758,9.58,43,16,0.18311728884150455
Aci Castello,1BR_1.5BT,0.38924405039664023,0.13275680993681863,0.04855400696864111,2.734209146169139,81795,14132.8,12502.518898740083,5198.4,4282.238399999999,416.7506299580028,1226.925,88,1722,9.12,47.5,5,0.10542987468671682
Bolognetta,4BR_2.5BT,0.2953569762015866,0.23177136361025721,0.05304469273743016,4.3693600933371295,86994,33083.6,22207.891040597293,5919.48,10024.3308,740.2630346865765,1304.9099999999999,206,716,4.06,121.5,1,0.2500673517713865
Castellammare del Golfo,2BR_1BT,0.3974568362109193,0.09452787740786177,0.04201657458563537,2.249775912008281,137560,17254.516756756755,15586.194637474619,7843.200000000001,5228.118577297297,519.539821249154,2063.4,107.43783783783783,1810,8.6,76,370,0.07242656425893762
Melilli,2BR_1BT,0.29003733084461036,0.14437459831831567,0.09534901365705613,1.5141698144628002,50084,12526.8,8257.362809146058,5526.719999999999,3795.6204,275.24542697153527,751.26,78,659,6.06,76,4,0.15933071639645394
Petralia Soprana,3BR_1BT,0.2657722818478768,0.22768457585919394,0.15703007518796994,1.449942474947225,36708,15257,9215.653873075129,6314.88,4622.871,307.1884624358376,550.62,95,399,5.72,92,1,0.2746951345755694
Nizza di Sicilia,5BR_2BT,0.3308212785814279,0.10511357889881229,0.10105839416058393,1.0401271440330289,145768,24090,18112.465002333178,16917.6,7299.2699999999995,603.7488334111059,2186.52,150,1096,10.6,133,1,0.10018803852697436
Trabia,3BR_1.5BT,0.33903406439570694,0.16612568089545715,0.05057432432432433,3.284783002341704,114256,27783.8,21408.305996266914,7492.26,8418.491399999999,713.6101998755638,1713.84,173,1184,6.47,96.5,1,0.154490517784624
Valderice,4BR_1BT,0.322515165655623,0.05196478778848837,0.053401191658391266,0.9731016513808979,108756,10278.4,7533.954269715353,7439.040000000001,3114.3552,251.13180899051176,1631.34,64,1007,5.74,108,2,0.05087263967045496
Palermo,1BR_2BT,0.3618058796080261,0.1555532597835771,0.05836134453781513,2.665347431856828,74256,15932.79207920792,13101.313301885484,5447.52,4827.6359999999995,436.7104433961828,1113.84,99.20792079207921,1428,8.73,52,101,0.13455230660428683
Aci Castello,2BR_1BT,0.38924405039664023,0.08160860740613299,0.04855400696864111,1.6807800735959937,130872,14784.836000000001,13079.339657022865,8317.439999999999,4479.805308,435.97798856742884,1963.08,92.06,1722,9.12,76,50,0.06374129448621554
Forza d'Agrò,2BR_2BT,0.31504899673355113,0.13312840543798762,0.0648705501618123,2.05221637716828,78795,16863,12074.252799813346,6293.400000000001,5109.489,402.47509332711155,1181.925,105,927,6.17,85,7,0.13416569579288026
Collesano,2BR_1BT,0.3049696686887541,0.14048458025892838,0.08126373626373627,1.7287487225912752,62244,14444.552941176471,10011.705738244902,5991.84,4376.699541176471,333.7235246081634,933.66,89.94117647058823,819,6.57,76,17,0.14674817492449072
Cefalù,2BR_2BT,0.4606392907139524,0.11469923322973974,0.032671893848009656,3.5106392596438702,211395,27092.374736842106,28363.209733035343,10077.6,8208.989545263157,945.4403244345114,3170.9249999999997,168.69473684210527,2487,9.88,85,95,0.07432749209573997
Viagrande,3BR_1BT,0.3532197853476435,0.10126728528443597,0.045359281437125754,2.2325592927393805,122912,18415.466666666667,14783.425416083373,7418.88,5579.8864,492.7808472027791,1843.6799999999998,114.66666666666667,1336,6.72,92,3,0.0894290245595765
Menfi,3BR_1BT,0.3421138590760616,0.16110878009764756,0.03390714872637634,4.751469414245415,111964,26234.01,20397.769091227252,5475.84,7948.905029999999,679.9256363742418,1679.46,163.35,1217,4.96,92,20,0.14831235906184131
Trapani,2BR_1.5BT,0.3153289780681288,0.10556170240434959,0.07016129032258064,1.5045575974872816,74865,13028.675,9337.088121208586,6375.599999999999,3947.6885249999996,311.23627070695284,1122.975,81.125,930,6.6,80.5,16,0.10629815634809323
Noto,1BR_1.5BT,0.38831077928138125,0.1717079044555471,0.06462616822429908,2.65694082093182,81320,17797.399999999998,15706.641507232851,6475.200000000001,5392.6122,523.5547169077616,1219.8,110.81818181818181,1712,11.36,47.5,22,0.13754288981800294
Acquedolci,4BR_4BT,0.315142323845077,0.4119132876995444,0.07189655172413793,5.729249565125557,125280,77248.6,55327.96208586095,10886.4,23406.325800000002,1844.2654028620316,1879.1999999999998,481,928,6.72,135,1,0.4147754964878672
Mussomeli,2BR_1.5BT,0.2781847876808213,0.10647064619069345,0.09169172932330828,1.1611804791604943,42826,8511.8,5381.484717685487,4569.18,2579.0753999999997,179.38282392284958,642.39,53,532,4.73,80.5,3,0.1235309064586933
Salemi,3BR_3BT,0.2868642090527298,0.3790647264997149,0.08848799999999998,4.283798102564359,68750,42987.26666666667,28026.155117436618,7114.799999999999,13025.141800000001,934.2051705812206,1031.25,267.6666666666667,625,5.39,110,3,0.42081272533333336
Pedara,1BR_1BT,0.3428604759682688,0.1432729694789143,0.05112244897959184,2.802545111563593,52675,11068.016666666668,8624.51241445015,3483,3353.6090500000005,287.4837471483383,790.125,68.91666666666667,1225,6.75,43,12,0.13145292105679482
Adrano,3BR_1.5BT,0.29591693887074194,0.11237783064002711,0.09070637119113573,1.2389188230584758,69673,13651,9180.823028464769,7364.88,4136.253,306.02743428215894,1045.095,85,722,6.36,96.5,1,0.12156290098029365
Gallodoro,2BR_1BT,0.25755949603359773,0.23106688242934567,0.4453215434083601,0.5188764968809452,23636,10278.4,6016.589827344843,10880.16,3114.3552,200.55299424482808,354.53999999999996,64,311,11.93,76,2,0.28809886613640207
Salemi,1BR_1BT,0.2868642090527298,0.3039928225663509,0.088488,3.435412966349685,26875,13602.82,8868.550454969669,2781.24,4121.65446,295.61834849898895,403.125,84.7,625,5.39,43,10,0.3377875549767442
Lipari,1BR_1.5BT,0.45989267382174526,0.09386369071848459,0.023192819685356993,4.047101300828304,117752.5,12687.4,13261.005249650025,4497.299999999999,3844.2821999999996,442.0335083216675,1766.2875,79,2479,7.89,47.5,9,0.06009919364769325
Aci Bonaccorsi,1BR_1BT,0.40212319178721423,0.08744701701994562,0.025064516129032252,3.488877126921898,79980,9274.65,8476.254228884742,3204.3599999999997,2810.21895,282.54180762949136,1199.7,57.75,1860,6.21,43,4,0.0658255945236309
Ragusa,6BR_8.5BT,0.3169155389640691,1.4428880863420106,0.08535902851108766,16.90375478154121,196502.5,411457.2,296357.22795146995,19720.800000000003,124671.5316,9878.574265048997,2947.5375,2562,947,7.92,207.5,1,1.4444504823093856
Pachino,1BR_1.5BT,0.32391507232851147,0.15618905773867375,0.06730919765166339,2.3204712459503503,48545,11677.914285714285,8596.9373875075,3995.7,3538.408028571428,286.56457958358334,728.175,72.71428571428571,1022,7.01,47.5,7,0.15266930182599356
Trappeto,1BR_2.5BT,0.3198086794213719,0.05647276695479472,0.063159509202454,0.8941292873852879,55257,5621,4085.5558796080263,4318.860000000001,1703.163,136.18519598693422,828.855,35,978,6.37,56.5,1,0.0559020938523626
Siculiana,3BR_2.5BT,0.3100093327111526,0.10376204646495261,0.03833333333333333,2.7068359947378946,92101.5,16060,11315.34064395707,4912.08,4866.18,377.17802146523564,1381.5225,100,873,3.88,105.5,1,0.10653786854720065
Bivona,3BR_3BT,0.25615958936070926,0.8704958147309697,0.15608108108108107,5.577202622518767,32560,51231.4,29825.941787214182,5570.4,15523.1142,994.1980595738061,488.4,319,296,4.22,110,1,1.0816918243243243
Modica,6BR_4BT,0.3198086794213719,0.7912605005214486,0.05420245398773006,14.59824126598711,163326,187420.2,136224.10604293048,11302.56,56788.3206,4540.803534764349,2449.89,1167,978,5.64,167,1,0.7848229271518313
Taormina,3BR_3.5BT,0.49937004199720014,0.47655139368210825,0.043015161957270856,11.078684166189841,332279,148876.2,168964.35055996265,19277.22,45109.488600000004,5632.145018665422,4984.1849999999995,927,2902,14.03,114.5,1,0.29728790083032636
Cammarata,3BR_2BT,0.2917172188520765,0.22434191082104976,0.0645864106351551,3.473515691843354,68377,25535.4,16929.808796080262,5441.88,7737.2262,564.3269598693421,1025.655,159,677,4.49,101,1,0.24529474530909517
Trabia,3BR_1BT,0.33903406439570694,0.05711380071758164,0.05057432432432432,1.1293042760457024,108928,10546.066666666668,8126.081466791104,7142.88,3195.4582,270.86938222637013,1633.9199999999998,65.66666666666667,1184,6.47,92,3,0.05248134976008618
Linguaglossa,2BR_2BT,0.2941437237517499,0.12799822330634003,0.08315078236130868,1.5393507994928926,59755,13222.733333333332,8839.50913827967,5865,4006.4881999999993,294.65030460932235,896.3249999999999,82.33333333333333,703,5.75,85,9,0.13923387387387384
Tusa,3BR_2BT,0.315142323845077,0.11994549668051557,0.07280172413793103,1.6475639567720317,93728,18268.25,13084.31535814279,8229.48,5535.27975,436.14384527142636,1405.9199999999998,113.75,928,6.79,101,4,0.12085022885370433
Porto Empedocle,2BR_2BT,0.31728884741017266,0.10779632057848378,0.038501577287066255,2.799789727437882,80835,14239.866666666669,10268.524731684554,4324.8,4314.6796,342.28415772281846,1212.5249999999999,88.66666666666667,951,4.24,85,9,0.10778328776726256
Floridia,4BR_7.5BT,0.2933037797480168,0.2088997288810971,0.06609510086455332,3.1605932383579978,115551,40150,26763.969902006535,9370.62,12165.449999999999,892.1323300668845,1733.2649999999999,250,694,4.69,166.5,1,0.22718353800486368
Calatabiano,3BR_1.5BT,0.2982501166588894,0.12806335000971797,0.0964859437751004,1.3272746785606566,72085.5,15738.8,10668.406672888474,8036.52,4768.8564,355.6135557629491,1081.2825,98,747,6.94,96.5,1,0.13717961448557614
Pollina,4BR_3.5BT,0.330727951469902,0.768131124591694,0.07738356164383563,9.926282898777421,142897.5,154015.4,115766.35849276716,13201.380000000001,46666.6662,3858.878616425572,2143.4625,959,1095,8.43,130.5,1,0.736228914431673
Partinico,2BR_1.5BT,0.2953569762015866,0.32039134570879096,0.05254189944134079,6.0978257184341915,57638,29791.3,19997.88246616892,3892.9800000000005,9026.7639,666.5960822056308,864.5699999999999,185.5,716,4.03,80.5,2,0.3452577483604566
Acquedolci,4BR_2BT,0.315142323845077,0.27072398992844926,0.07189655172413795,3.765465567350133,108576,44807.4,32092.51854876342,9434.880000000001,13576.6422,1069.750618292114,1628.6399999999999,279,928,6.72,117,3,0.2726396054376658
Pozzallo,3BR_3.5BT,0.33828744750349976,0.14411353895288245,0.05438775510204082,2.649742367238739,134652,28827.7,22163.747841810546,9343.2,8734.7931,738.7915947270182,2019.78,179.5,1176,6.8,114.5,2,0.13422100600065356
Giardini-Naxos,3BR_3BT,0.38065795613625764,0.08593760675839064,0.056190184049079765,1.529406037953671,179300,21640.85,18722.185750116663,12764.400000000001,6557.177549999999,624.0728583372221,2689.5,134.75,1630,9.67,110,4,0.06912533435582821
Realmonte,2BR_3BT,0.3537797480167989,0.15222796739704444,0.043301043219076,3.5155727456003043,126148,27141.4,21822.90375641624,7354.5599999999995,8223.8442,727.4301252138746,1892.22,169,1342,6.52,94,1,0.13496318451342867
Graniti,3BR_1BT,0.2814512365842277,1.6983433052933343,0.1102910052910053,15.39874716720749,52164,144540,92456.7312179188,6535.68,43795.619999999995,3081.8910405972933,782.4599999999999,900,567,5.92,92,1,1.9163008971704623
Trecastagni,5BR_4BT,0.3511665888940737,0.34594274975732536,0.04107305936073059,8.422619477137772,198414,92826.8,74085.61525898273,11125.68,28126.5204,2469.5205086327574,2976.21,578,1314,6.14,151,1,0.3110872700515085
San Michele di Ganzaria,2BR_1BT,0.2730517965468969,0.10724764634286806,0.11556603773584909,0.9280204499872662,36252,7387.6,4584.539664022399,4733.280000000001,2238.4428000000003,152.81798880074663,543.78,46,477,5.19,76,5,0.1270378792894185
Licata,4BR_2BT,0.29209052729818014,0.1660848602914154,0.05354625550660792,3.1017082094735744,79677,22484,14925.825944937005,5461.5599999999995,6812.652,497.52753149790016,1195.155,140,681,3.89,117,1,0.18168596960226915
Siracusa,6BR_1BT,0.34435370975268315,0.21227827131785984,0.07221998388396453,2.9393286996425565,173740,52195,40848.95881941204,15153.599999999999,15815.085,1361.631960647068,2606.1,325,1241,9.02,140,2,0.19439285714285715
Favignana,4BR_1BT,0.514302379841344,0.14961918773195398,0.012237099934683218,12.226686758346489,330696,48180,56316.11059262716,9007.2,14598.539999999999,1877.2036864209053,4960.44,300,3062,6.95,108,1,0.08654782640249656
Siracusa,8BR_7BT,0.34435370975268315,0.16997882994393004,0.07221998388396454,2.3536259744537484,280466,68576.2,53669.24743350443,24462.239999999998,20778.5886,1788.9749144501477,4206.99,427,1241,9.02,226,1,0.1554221238938053
Trapani,5BR_6BT,0.3153289780681288,0.3934507058927933,0.07016129032258064,5.607803164449008,157170,92666.2,66409.85942603827,13384.8,28077.8586,2213.661980867942,2357.5499999999997,577,930,6.6,169,1,0.3959457364637017
Isnello,4BR_3BT,0.27015865608959405,0.1376601203666642,0.1948654708520179,0.7064367009956534,56196,14454,8874.711852543165,11793.599999999999,4379.562,295.8237284181055,842.9399999999999,90,446,7.8,126,1,0.16427322229340166
Monreale,5BR_2BT,0.3255949603359776,0.11705639150035073,0.057692307692307696,2.0289774526727458,138320,25535.4,18895.903523098463,10054.8,7737.2262,629.8634507699487,2074.7999999999997,159,1040,6.3,133,1,0.11367389965297861
Campobello di Mazara,3BR_3BT,0.32372841810545966,0.14788367465936023,0.16323529411764706,0.9059540429582428,112200,25696,18905.739617358846,19998,7785.888,630.1913205786282,1683,160,1020,15.15,110,3,0.14462666666666668
Burgio,2BR_1BT,0.25391973868408774,0.6350920167306184,0.19720588235294115,3.2204516881194674,20672,24090,13902.105692953804,4386.719999999999,7299.2699999999995,463.40352309846014,310.08,150,272,4.81,76,1,0.7972450657894736
